X,Y,Type,Latitude,Longitude,Date,Time,Descriptio,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,RoadType,join_osm_i,join_name,join_ref,join_type,join_onewa,join_bridg,join_maxsp,distance
39827.4646394207,39321.7809647236,Heavy Traffic,1.37188,103.93960,26/1/2018,7:45:00 AM,Heavy Traffic on TPE (towards PIE) between Sengkang Exit and Elias Rd Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,472098011,Tampines Expressway,TPE,motorway,1,0,90,7.636999500648693
22808.0159671667,30592.5999636754,Heavy Traffic,1.29294,103.78667,26/1/2018,7:42:00 AM,Heavy Traffic on AYE (towards Tuas) at South Buona Vista Rd Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,44584656,South Buona Vista Road,Exit,motorway_link,1,0,50,1.606666572775437
21388.1711703607,42007.3519866941,Heavy Traffic,1.39617,103.77391,26/1/2018,7:40:00 AM,Heavy Traffic on BKE (towards PIE) between Mandai Rd Exit and KJE Exit.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,478876321,Bukit Timah Expressway,BKE,motorway,1,0,90,12.057857747398037
23634.5905933644,30032.7600356196,Heavy Traffic,1.28788,103.79409,26/1/2018,7:30:00 AM,Heavy Traffic on AYE (towards Tuas) at Normanton Park Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,44584659,Normanton Park,Exit 7A,motorway_link,1,0,50,1.865052351456234
30680.8631147109,37764.5310357231,Heavy Traffic,1.35780,103.85741,26/1/2018,6:56:00 AM,Heavy Traffic on CTE (towards AYE) at Ang Mo Kio Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,477026784,Central Expressway,CTE,motorway,1,0,90,0.388863382962817
9224.94673425571,34046.5900091833,Heavy Traffic,1.32417,103.66461,26/1/2018,6:46:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,428897151,Upper Jurong Road,,motorway_link,1,0,,4.898999424271786
24801.2943688002,35900.0509781022,Heavy Traffic,1.34094,103.80458,25/1/2018,8:53:00 PM,Heavy Traffic on PIE (towards Tuas) after Eng Neo Ave.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,75525375,Pan-Island Expressway,PIE,motorway,1,0,80,13.502837531812361
20802.0488794988,46094.7380388662,Heavy Traffic,1.43314,103.76864,25/1/2018,6:05:00 PM,Heavy Traffic on BKE (towards Woodlands) after Woodlands Ave 3 Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,75402266,Bukit Timah Expressway,BKE,motorway,1,0,90,8.526301817602310
17430.1030717995,40662.8589807935,Heavy Traffic,1.38401,103.73834,25/1/2018,5:50:00 PM,Heavy Traffic on KJE (towards BKE) at Choa Chu Kang Way Exit.,WESTERN WATER CATCHMENT,WC,WEST REGION,WR,expressway,22733031,,,motorway_link,1,0,,0.331004006578050
6685.59734912527,36188.0510196261,Heavy Traffic,1.34354,103.64180,25/1/2018,5:47:00 PM,Heavy Traffic on AYE (towards Tuas) after Tuas West Dr Exit.,TUAS,TS,WEST REGION,WR,expressway,119663633,Ayer Rajah Expressway,AYE,motorway,1,0,,6.619310894894781
23796.6840509407,44845.6409705379,Heavy Traffic,1.42184,103.79555,25/1/2018,5:46:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,3.472032180575182
24662.1217719755,44299.7189640395,Heavy Traffic,1.41691,103.80332,25/1/2018,5:43:00 PM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 12 Exit and Mandai Ave Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874183,Seletar Expressway,SLE,motorway,1,0,90,3.146698685603600
30895.0861986739,38431.6290533356,Heavy Traffic,1.36384,103.85933,25/1/2018,5:42:00 PM,Heavy Traffic on CTE (towards SLE) between PIE(Changi) Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,3.205531364473431
32406.4745779494,33951.3010135273,Heavy Traffic,1.32332,103.87291,25/1/2018,5:41:00 PM,Heavy Traffic on PIE (towards Tuas) between Paya Lebar Rd and KPE Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,479616336,Pan-Island Expressway,PIE,motorway,1,0,90,5.922332076442470
37100.871378021,40769.0899597688,Heavy Traffic,1.38497,103.91510,25/1/2018,5:39:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Ave 7 Exit and Tampines Flyover.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,478293981,Tampines Expressway,TPE,motorway,1,0,90,9.983748650589371
37246.0374837148,40366.8870350091,Heavy Traffic,1.38134,103.91640,25/1/2018,5:32:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,22791294,TPE towards Punggol,Exit,motorway_link,1,0,50,0.558633639422269
21305.4476083404,41409.488035931,Heavy Traffic,1.39077,103.77316,25/1/2018,5:20:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,4.575444178922719
25822.4000839497,35115.5509958841,Heavy Traffic,1.33385,103.81375,25/1/2018,4:59:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,44818682,Pan-Island Expressway,PIE,motorway,1,0,,5.989827053016292
34231.2433212851,30888.051037614,Heavy Traffic,1.29561,103.88931,25/1/2018,9:25:00 AM,Heavy Traffic on ECP (towards City) after Still Rd Sth Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,74729034,East Coast Parkway,ECP,motorway,1,0,90,5.047101258218078
29108.7429666602,30414.3500012387,Heavy Traffic,1.29133,103.84328,25/1/2018,9:08:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.,SINGAPORE RIVER,SR,CENTRAL REGION,CR,expressway,16894437,Chin Swee Tunnel,CTE,motorway,1,0,,3.061856846378504
25619.0746326961,35176.5589541698,Heavy Traffic,1.33440,103.81192,25/1/2018,8:45:00 AM,Heavy Traffic on PIE (towards Changi Airport) before Lornie Rd,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,44839245,Pan-Island Expressway,PIE,motorway,1,0,,7.397258827437926
21147.7114652614,31802.2890464911,Heavy Traffic,1.30388,103.77175,25/1/2018,8:14:00 AM,Heavy Traffic on AYE (towards Tuas) before Clementi Ave 2 Exit,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,173913056,Ayer Rajah Expressway,AYE,motorway,1,0,90,7.764142444618562
21129.5044858414,31811.0900393488,Heavy Traffic,1.30396,103.77158,25/1/2018,8:08:00 AM,Heavy Traffic on AYE (towards Tuas) between Buona Vista exit and Clementi Ave 2 Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,173913056,Ayer Rajah Expressway,AYE,motorway,1,0,90,8.302941893375335
27529.8027517082,34345.1910239115,Heavy Traffic,1.32688,103.82909,25/1/2018,7:40:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,479181644,Pan-Island Expressway,PIE,motorway,1,0,80,5.244467243945787
42510.5654291453,37436.5779460699,Heavy Traffic,1.35483,103.96371,25/1/2018,7:37:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,473191306,,,motorway_link,1,0,,3.958929430838892
25953.8329063229,35099.7300332569,Heavy Traffic,1.33370,103.81493,25/1/2018,7:06:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,4.575609546091441
30726.4880690433,36990.5199769188,Heavy Traffic,1.35080,103.85782,25/1/2018,6:55:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and Braddell Rd/Lor Chuan Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,174552484,Central Expressway,CTE,motorway,1,0,90,6.844492862007264
30956.2150623614,38588.6410168387,Heavy Traffic,1.36526,103.85988,24/1/2018,9:23:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,445282903,Central Expressway,CTE,motorway,1,0,90,2.463321342994955
21091.5310600293,41382.3519477735,Heavy Traffic,1.39052,103.77124,24/1/2018,5:16:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,3.146487670233090
20777.7749298847,32020.8400543038,Heavy Traffic,1.30586,103.76842,24/1/2018,4:59:00 PM,Heavy Traffic on AYE (towards MCE) between Yuan Ching and Clementi Ave 2 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,75414323,Ayer Rajah Expressway,AYE,motorway,1,0,90,9.592249197110874
30663.9850907964,33891.8710334305,Heavy Traffic,1.32278,103.85726,24/1/2018,4:49:00 PM,Heavy Traffic on CTE (towards SLE) between Bukit Timah Rd Entrance and Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,23149286,Central Expressway,CTE,motorway,1,0,90,12.277388876256856
29309.8803664156,32709.0510360411,Heavy Traffic,1.31208,103.84509,24/1/2018,4:26:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,167681511,,Exit 6,motorway_link,1,0,,0.298104875150783
30944.0412093851,36452.0900421217,Heavy Traffic,1.34593,103.85977,24/1/2018,3:43:00 PM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37553782,Braddell Road,Exit 10,motorway_link,1,0,50,1.694979481868585
25938.0631783739,35099.7300410143,Heavy Traffic,1.33370,103.81479,24/1/2018,3:41:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.828302475648879
31356.6335487869,34680.0310447366,Heavy Traffic,1.32991,103.86348,24/1/2018,3:37:00 PM,Heavy Traffic on PIE (towards Tuas) at CTE(SLE) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,479175771,Pan-Island Expressway,PIE,motorway,1,0,90,3.806832213378987
25941.0902447855,35098.5199972832,Heavy Traffic,1.33369,103.81482,24/1/2018,2:55:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.412641661857263
34131.87257051,33872.3199682845,Heavy Traffic,1.32260,103.88842,24/1/2018,2:49:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Paya Lebar Rd Exit.,GEYLANG,GL,CENTRAL REGION,CR,expressway,22928719,Paya Lebar Road,Exit,motorway_link,1,0,,3.474917814172037
28458.7243947327,29693.6409875254,Heavy Traffic,1.28481,103.83744,24/1/2018,1:54:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,3.448301406910953
30793.8814908556,34023.1480283483,Heavy Traffic,1.32397,103.85842,24/1/2018,9:42:00 AM,Heavy Traffic on CTE (towards AYE) between AMK Ave 1 Exit and PIE(Jurong) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,482108856,Central Expressway,CTE,motorway,1,0,90,9.644397458128648
20752.4679853447,32043.7499534126,Heavy Traffic,1.30607,103.76820,24/1/2018,9:09:00 AM,Heavy Traffic on AYE (towards MCE) between Clementi Ave 6 Exit and Clementi Ave 2 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,173913046,Ayer Rajah Expressway,AYE,motorway,1,0,90,8.028926633121474
22816.7411385082,30588.6499582414,Heavy Traffic,1.29291,103.78674,24/1/2018,9:06:00 AM,Heavy Traffic on AYE (towards Tuas) at South Buona Vista Rd Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,44584656,South Buona Vista Road,Exit,motorway_link,1,0,50,3.908558548502052
23058.7866128384,30466.4099630992,Heavy Traffic,1.29180,103.78892,24/1/2018,8:50:00 AM,Heavy Traffic on AYE (towards Tuas) between Lower Delta Rd Exit and Buona Vista exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,479381567,Ayer Rajah Expressway,AYE,motorway,1,0,90,10.279725211523456
27429.8643528288,34286.6799672073,Heavy Traffic,1.32635,103.82820,24/1/2018,8:40:00 AM,Heavy Traffic on PIE (towards Tuas) at Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,22964811,Whitley Road,,motorway_link,1,0,,3.114972049927402
20779.8545043305,46732.6089454849,Heavy Traffic,1.43891,103.76844,24/1/2018,8:35:00 AM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Checkpoint Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,134996386,Bukit Timah Expressway,BKE,motorway_link,1,1,,3.066743302482441
20822.9684056483,34959.6410155651,Heavy Traffic,1.33244,103.76883,24/1/2018,8:32:00 AM,Heavy Traffic on PIE (towards Tuas) between BKE and Clementi Ave 6 Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,479551983,Pan-Island Expressway,PIE,motorway,1,0,90,9.397103452226181
42498.9122689312,37459.1910503316,Heavy Traffic,1.35504,103.96360,24/1/2018,7:58:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,173767903,Tampines Expressway,TPE,motorway,1,0,90,1.766789800199347
20745.9329058115,34929.609007401,Heavy Traffic,1.33216,103.76814,24/1/2018,7:56:00 AM,Heavy Traffic on PIE (towards Tuas) at Clementi Ave 6 Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,44829774,Clementi North Interchange,,motorway_link,1,0,50,2.437961833950187
13879.873332869,38483.3910323284,Heavy Traffic,1.36430,103.70644,24/1/2018,7:39:00 AM,Heavy Traffic on KJE (towards PIE) between Sungei Tengah Exit and PIE(Tuas) Exit.,TENGAH,TH,WEST REGION,WR,expressway,536096908,,,motorway_link,1,0,90,1.900513980414021
42296.3139815862,36980.6210514056,Heavy Traffic,1.35071,103.96178,24/1/2018,7:33:00 AM,Heavy Traffic on PIE (towards Changi Airport) at TPE Exit.,TAMPINES,TM,EAST REGION,ER,expressway,34403033,Tampines Expressway,Exit,motorway_link,1,0,,1.859872009819113
9360.00072842647,34256.1719959772,Heavy Traffic,1.32607,103.66583,24/1/2018,7:19:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,479568578,Upper Jurong Road,,motorway_link,1,0,,10.602368000414836
21195.3553892686,43270.4220268051,Heavy Traffic,1.40760,103.77217,24/1/2018,7:18:00 AM,Heavy Traffic on BKE (towards PIE) after Mandai Rd Exit,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,115847423,Bukit Timah Expressway,BKE,motorway,1,0,90,8.665210932874560
41823.1157033703,38444.968961543,Heavy Traffic,1.36395,103.95753,24/1/2018,7:15:00 AM,Heavy Traffic on TPE (towards PIE) at Loyang Ave Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,44509044,,,motorway_link,1,0,,0.468635120610299
25837.9583893243,35119.1410178807,Heavy Traffic,1.33388,103.81389,24/1/2018,7:14:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,2.232672108104971
42310.2460307361,37845.0120491474,Heavy Traffic,1.35853,103.96191,24/1/2018,7:13:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.,TAMPINES,TM,EAST REGION,ER,expressway,44436766,,,motorway_link,1,0,50,1.525400109684823
30681.9978282764,37807.5589509005,Heavy Traffic,1.35819,103.85742,24/1/2018,7:08:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and AMK Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,4.724804864274327
36052.599693219,41893.789031923,Heavy Traffic,1.39515,103.90568,23/1/2018,6:30:00 PM,Heavy Traffic on TPE (towards SLE) at Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,32776625,Punggol Interchange,,motorway_link,1,0,50,2.539170034772235
36270.549366371,41716.410037854,Heavy Traffic,1.39354,103.90764,23/1/2018,6:12:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Rd Exit and Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,479744509,Tampines Expressway,TPE,motorway,1,0,90,7.429313360324240
20785.5681068016,46506.1600448878,Heavy Traffic,1.43686,103.76849,23/1/2018,5:55:00 PM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,3.044227337127215
37215.5467926892,40307.2499786944,Heavy Traffic,1.38080,103.91613,23/1/2018,5:54:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,22791294,TPE towards Punggol,Exit,motorway_link,1,0,50,0.302968121199973
31778.6461944039,34533.2890436094,Heavy Traffic,1.32858,103.86727,23/1/2018,4:55:00 PM,Heavy Traffic on PIE (towards Tuas) between KPE Exit and CTE(City) Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,174552510,Woodsville Flyover,PIE,motorway,1,1,90,5.566476081478362
27514.8899067538,34341.6599519215,Heavy Traffic,1.32685,103.82896,23/1/2018,3:59:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Lornie Rd and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,479181644,Pan-Island Expressway,PIE,motorway,1,0,80,6.291798928240758
25908.5047359335,35107.5389529483,Heavy Traffic,1.33377,103.81453,23/1/2018,3:22:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,1.300851017441057
31681.7902010479,34570.2300276484,Heavy Traffic,1.32892,103.86640,23/1/2018,3:13:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Toa Payoh Lor 1 and Kallang Way.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,479175250,Pan-Island Expressway,PIE,motorway,1,0,90,8.388784619825163
29475.6454318471,33112.0119850787,Heavy Traffic,1.31573,103.84658,23/1/2018,9:54:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) between PIE(Jurong) Exit and Bukit Timah Rd Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,23194137,Central Expressway,CTE,motorway,1,0,90,8.478608412834252
25840.4846672546,35119.8400523534,Heavy Traffic,1.33389,103.81391,23/1/2018,7:33:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,1.117252455552991
23366.8045118793,45128.7699874144,Heavy Traffic,1.42440,103.79169,22/1/2018,6:55:00 PM,Heavy Traffic on SLE (towards CTE) between BKE Entrance and Woodlands Ave 12 Exit.,WOODLANDS,WD,NORTH REGION,NR,expressway,95840962,Seletar Expressway,SLE,motorway,1,0,90,3.955734600125153
36240.0183149481,39020.4649535294,Heavy Traffic,1.36916,103.90736,22/1/2018,6:44:00 PM,Heavy Traffic on KPE (towards TPE) at Buangkok Drive Exit.,HOUGANG,HG,NORTH-EAST REGION,NER,expressway,32791812,Buangkok East Drive,,motorway_link,1,0,,0.835475366964113
23459.4711319573,45089.6799601998,Heavy Traffic,1.42405,103.79252,22/1/2018,6:43:00 PM,Heavy Traffic on SLE (towards CTE) at Woodlands Ave 12 Exit.,WOODLANDS,WD,NORTH REGION,NR,expressway,37584635,,,motorway_link,1,0,50,1.607046852770210
29888.1523794707,33381.2189469385,Heavy Traffic,1.31816,103.85028,22/1/2018,6:43:00 PM,Heavy Traffic on CTE (towards SLE) at Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,45249372,Moulmein Road,Exit 7A,motorway_link,1,0,,1.098667139132992
30988.9257092566,36302.2500430092,Heavy Traffic,1.34458,103.86018,22/1/2018,6:40:00 PM,Heavy Traffic on CTE (towards AYE) at Upper Serangoon Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,251597155,,,motorway_link,1,1,,0.171163751782147
36021.6614235804,41911.3909627167,Heavy Traffic,1.39531,103.90540,22/1/2018,6:15:00 PM,Heavy Traffic on TPE (towards SLE) at Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,32776625,Punggol Interchange,,motorway_link,1,0,50,2.075240014408223
24028.3454760685,44746.3910419444,Heavy Traffic,1.42094,103.79763,22/1/2018,6:09:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,2.971473434601237
20380.5563322873,32454.4709683544,Heavy Traffic,1.30978,103.76485,22/1/2018,6:08:00 PM,Heavy Traffic on AYE (towards Tuas) between Buona Vista exit and Clementi Ave 2 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,479303944,Ayer Rajah Expressway,AYE,motorway,1,0,90,4.529755353321833
37218.4734325575,40313.6050491391,Heavy Traffic,1.38085,103.91615,22/1/2018,6:04:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,22791294,TPE towards Punggol,Exit,motorway_link,1,0,50,0.277803379075658
36199.5795601653,41785.5589970745,Heavy Traffic,1.39417,103.90700,22/1/2018,5:56:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Ave 7 Exit and Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,479744509,Tampines Expressway,TPE,motorway,1,0,90,5.189226374547665
30894.930580075,38414.5120546246,Heavy Traffic,1.36368,103.85933,22/1/2018,5:33:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,2.287284759407496
26159.9078367451,35112.9099808963,Heavy Traffic,1.33382,103.81678,22/1/2018,5:26:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.688605820205440
21096.1383331611,41382.0310485892,Heavy Traffic,1.39052,103.77128,22/1/2018,4:59:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,3.469225788451217
42410.6919568017,37697.8589816954,Heavy Traffic,1.35720,103.96281,22/1/2018,9:34:00 AM,Heavy Traffic on TPE (towards PIE) between Pasir Ris Dr 8 Exit and PIE Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,32983731,Tampines Expressway,TPE,motorway,1,0,90,10.294436478413598
30930.9756001498,36478.1479818184,Heavy Traffic,1.34617,103.85966,22/1/2018,9:22:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37553782,Braddell Road,Exit 10,motorway_link,1,0,50,0.356296961050697
28995.1374757024,30192.0000515241,Heavy Traffic,1.28932,103.84226,22/1/2018,8:53:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.,SINGAPORE RIVER,SR,CENTRAL REGION,CR,expressway,45070963,Chin Swee Tunnel,CTE,motorway_link,1,0,,1.907078291258455
