X,Y,Type,Date,Time,Descriptions
39089.6461170694,33359.6799878466,Roadwork,22/2/2018,10:21:00 AM,Roadworks on Bedok South Avenue 1 (towards Bedok South Road) after Upper East Coast Road. Avoid right lane.
39092.6838353971,33372.4220019856,Roadwork,22/2/2018,10:19:00 AM,Roadworks on Bedok South Avenue 1 (towards Upper East Coast Road) after Bedok South Road. Avoid right lane.
34083.3398999338,33829.8590117354,Roadwork,22/2/2018,10:19:00 AM,Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.
34625.6762392063,42501.9220389567,Roadwork,22/2/2018,10:16:00 AM,Roadworks on TPE (towards PIE) at Sengkang Exit.
41555.6647299023,34937.2699661755,Roadwork,22/2/2018,10:13:00 AM,Roadworks on Xilin Avenue near Upper Changi Road East/Xilin Avenue Junction.
35828.5946598271,40256.3519847156,Roadwork,22/2/2018,10:10:00 AM,Roadworks on Buangkok East Drive near Buangkok Drive/Buangkok East Drive Junction.
37048.0234273953,31666.1989702265,Accident,22/2/2018,9:33:00 AM,Accident on ECP (towards City) before Still Rd Sth Exit with congestion till East Coast Park Carpark F3 Exit. Avoid lane 1.
29706.0854940758,41560.6090548403,Roadwork,22/2/2018,10:09:00 AM,Roadworks on Yio Chu Kang Road (towards Ang Mo Kio Street 65) after Ang Mo Kio Street 66. Avoid right lane.
30223.5484090027,36052.5589593742,Roadwork,22/2/2018,10:08:00 AM,Roadworks on Lorong 6 Toa Payoh (towards Braddell Road). Avoid left lane.
29283.6793111488,28524.5610251796,Roadwork,22/2/2018,10:08:00 AM,Roadworks on Enggor Street (towards Tras Street) after Anson Road.
27684.6651314159,45795.012024897,Roadwork,22/2/2018,10:06:00 AM,Roadworks on Yishun Avenue 5 (towards Yishun Street 11) after Yishun Ring Road. Avoid left lane.
29353.5414744237,39066.921998893,Roadwork,22/2/2018,10:04:00 AM,Roadworks on Ang Mo Kio Avenue 6 (towards Ang Mo Kio Avenue 3) after Ang Mo Kio Central 1.
13212.4057862688,37804.1020048521,Roadwork,22/2/2018,10:02:00 AM,Roadworks on PIE (towards Changi Airport) before KJE. Avoid lane 4.
20185.0725863078,39378.6720135946,Roadwork,22/2/2018,10:00:00 AM,Roadworks on Upper Bukit Timah Road (towards City) after Bukit Panjang Road. Avoid left lane.
21772.7289074269,36087.7300316681,Roadwork,22/2/2018,9:51:00 AM,Roadworks on Jalan Anak Bukit (towards City) after Old Jurong Road. Avoid left lane.
27871.9172745735,30957.989959923,Roadwork,22/2/2018,9:43:00 AM,Roadworks on River Valley Road (towards Irwell Bank Road) after Leonie Hill. Avoid right lane.
32528.3253230657,42565.1800537892,Roadwork,22/2/2018,9:35:00 AM,Roadworks on TPE (towards PIE) before Seletar Link Exit. Avoid lane 3.
27187.7075186973,33874.3590493882,Roadwork,22/2/2018,9:30:00 AM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
29332.7079194893,41371.8709657804,Roadwork,22/2/2018,9:28:00 AM,Roadworks on Yio Chu Kang Road (towards Ang Mo Kio Street 64) after Ang Mo Kio Street 65. Avoid right lane.
31023.0896220339,41384.1720528034,Roadwork,22/2/2018,9:28:00 AM,Roadworks on Yio Chu Kang Road near Tamarind Road/Yio Chu Kang Road Junction.
22105.1924023301,35489.3399747357,Roadwork,22/2/2018,9:09:00 AM,Roadworks on Dunearn Road (towards City) after Jalan Anak Bukit. Avoid left lane.
22369.4185860294,32354.3500119345,Roadwork,22/2/2018,9:07:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid left lane.
42786.847451595,36690.9100099988,Vehicle breakdown,22/2/2018,9:03:00 AM,Vehicle breakdown on PIE (towards Changi Airport) after TPE.
42477.553082149,37512.3589847635,Heavy Traffic,22/2/2018,9:02:00 AM,Heavy Traffic on TPE (towards PIE) between Pasir Ris Dr 8 Exit and PIE Exit.
24419.9784635651,36317.5120305068,Vehicle breakdown,22/2/2018,8:59:00 AM,Vehicle breakdown on PIE (towards Changi Airport) before Eng Neo Ave.
28951.0993191326,30225.1990008989,Heavy Traffic,22/2/2018,8:47:00 AM,Heavy Traffic in CTE Tunnel (towards SLE) at Merchant Road Exit.
19765.5927974188,33051.7699926416,Vehicle breakdown,22/2/2018,8:46:00 AM,Vehicle breakdown on AYE (towards Tuas ) at West Coast Way Entrance.
29759.3258535814,34649.9610458779,Heavy Traffic,22/2/2018,8:34:00 AM,Heavy Traffic on PIE (towards Tuas) between CTE(SLE) Exit and Toa Payoh Exit.
32023.518941908,34407.969031349,Heavy Traffic,22/2/2018,8:26:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Kim Keat Link and Kallang Way.
33117.925625788,33558.6600330799,Heavy Traffic,22/2/2018,8:24:00 AM,Heavy Traffic on PIE (towards Tuas) at KPE(ECP) Exit.
28981.8048495435,30164.4800285445,Heavy Traffic,22/2/2018,8:07:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.
22840.8801630066,30584.5390058961,Vehicle breakdown,22/2/2018,8:02:00 AM,Vehicle breakdown on AYE (towards Tuas) at South Buona Vista Rd Exit.
18247.8948216251,34101.2700462232,Heavy Traffic,22/2/2018,7:59:00 AM,Heavy Traffic on Jurong Town Hall Road between Jalan Ahmad Ibrahim and Science Centre Road.
15748.2379742453,37498.3090266047,Vehicle breakdown,22/2/2018,7:56:00 AM,Vehicle breakdown on PIE (towards Changi Airport) after Jurong West Ave 2.
13923.4444794776,38516.3089587933,Heavy Traffic,22/2/2018,7:56:00 AM,Heavy Traffic on KJE (towards PIE) between Choa Chu Kang Dr Exit and PIE(Tuas) Exit.
21388.4053720986,42027.1210206748,Heavy Traffic,22/2/2018,7:53:00 AM,Heavy Traffic on BKE (towards PIE) between SLE Exit and KJE Exit.
30921.6048586261,36497.5779917664,Heavy Traffic,22/2/2018,7:52:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.
42477.553082149,37512.3589847635,Heavy Traffic,22/2/2018,7:42:00 AM,Heavy Traffic on TPE (towards PIE) between Pasir Ris Dr 8 Exit and PIE Exit.
26986.7423583421,34520.5900029938,Heavy Traffic,22/2/2018,7:38:00 AM,Heavy Traffic on PIE (towards Tuas) after Stevens Rd Exit
25908.3823176804,35107.5700254259,Heavy Traffic,22/2/2018,7:13:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
10569.6377262415,35310.8590097722,Heavy Traffic,22/2/2018,7:12:00 AM,Heavy Traffic on PIE (towards Tuas) at Upper Jurong Rd Exit.
9367.51366938872,34268.6209448188,Heavy Traffic,22/2/2018,7:10:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.
27805.2545414468,31947.9300125706,Vehicle breakdown,22/2/2018,3:55:00 AM,Vehicle breakdown on Orchard Road (towards Bras Basah Rd) after Tanglin Road. Avoid right lane.
40057.2682386424,35474.14804867,Roadwork,22/2/2018,3:18:00 AM,Roadworks on PIE (towards Changi Airport) before Tampines Ave 5. Avoid lane 3.
29947.5476942956,33421.5509880472,Roadwork,22/2/2018,2:56:00 AM,Roadworks on CTE (towards SLE) at Moulmein Rd Exit.
25982.0855618133,41977.570033124,Roadwork,22/2/2018,2:49:00 AM,Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lanes 2 and 3.
37172.6478092449,40239.5080101868,Roadwork,22/2/2018,2:48:00 AM,Roadworks on KPE (towards ECP) after TPE Entrance. Avoid lane 1.
30754.8316339696,41462.4999504847,Roadwork,22/2/2018,2:44:00 AM,Roadworks on SLE (towards BKE) before TPE Exit. Avoid lane 1.
28199.2256896191,29504.7890463215,Roadwork,22/2/2018,2:19:00 AM,Roadworks in CTE Tunnel (towards SLE) at Outram Rd Exit.
24529.4853696123,36198.1600391041,Roadwork,22/2/2018,2:09:00 AM,Roadworks on PIE (towards Changi Airport) before Eng Neo Ave. Avoid lane 1.
30272.8926231455,33531.0309898739,Roadwork,22/2/2018,1:55:00 AM,Roadworks on CTE (towards AYE) at Moulmein Rd Exit.
32552.6490789977,36922.1800451335,Roadwork,22/2/2018,1:41:00 AM,Roadworks on Upper Serangoon Road (towards City) after Upper Paya Lebar Road. Avoid left lane.
27915.3426181479,29380.4389673186,Roadwork,22/2/2018,1:36:00 AM,Roadworks in CTE Tunnel (towards SLE) after AYE Entrance.
28455.2854896126,29688.5389485885,Roadwork,22/2/2018,1:32:00 AM,Roadworks in CTE Tunnel (towards AYE) at Outram Rd Exit.
28816.0973020614,32107.7399883056,Roadwork,22/2/2018,1:11:00 AM,Roadworks in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.
32612.3619728544,30528.5099456432,Roadwork,22/2/2018,12:51:00 AM,Roadworks on MCE (towards KPE) at ECP (Changi) Exit.
34646.5778356332,35264.6249760373,Roadwork,22/2/2018,12:44:00 AM,Roadworks on KPE (towards TPE) before Bartley Rd East Exit. Avoid lane 1.
38045.3928564609,31937.8590441176,Roadwork,22/2/2018,12:40:00 AM,Roadworks on ECP (towards City) before Still Rd Sth Exit. Avoid lane 3.
17518.6519207233,34301.3589661595,Roadwork,22/2/2018,12:39:00 AM,Roadworks on AYE (towards Tuas) at Penjuru Rd Exit.
29304.8612484614,32691.1800141669,Roadwork,22/2/2018,12:37:00 AM,Roadworks in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit.
30166.2547295377,30609.3299784299,Roadwork,22/2/2018,12:31:00 AM,Roadworks on Stamford Road (towards North Bridge Road) after St. Andrew`s Road.
32006.2235277267,34474.8589603402,Roadwork,22/2/2018,12:29:00 AM,Roadworks in Woodsville Tunnel (towards City) at MacPherson Rd Entrance. MacPherson Rd Entrance closed.
29175.2865999296,32479.9389967419,Roadwork,22/2/2018,12:28:00 AM,Roadworks in CTE Tunnel (towards SLE) before Bukit Timah Rd Entrance. Avoid lanes 2 and 3.
37150.7806440117,40215.3829876866,Roadwork,22/2/2018,12:20:00 AM,Roadworks on KPE (towards ECP) after TPE Entrance.
21870.9669155952,35728.4409755931,Roadwork,22/2/2018,12:18:00 AM,Roadworks on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 1.
32685.1887149246,29321.379042858,Roadwork,22/2/2018,12:18:00 AM,Roadworks on MCE (towards AYE) between ECP (City) Entrance and Central Blvd Exit.
21664.4621965462,31519.1889841206,Roadwork,22/2/2018,12:15:00 AM,Roadworks on AYE (towards Tuas) before Clementi Rd Exit. Avoid lanes 1 and 2.
28112.0811496384,37255.3709622497,Roadwork,22/2/2018,12:14:00 AM,Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid left lane.
21491.2450605135,45112.5309953274,Unattended Vehicle,22/2/2018,12:10:00 AM,Stationary Vehicle on SLE (towards CTE) after BKE Entrance.
30587.9153936324,28152.2559574473,Roadwork,22/2/2018,12:10:00 AM,Roadworks on MCE (towards AYE) after Marina Coastal Dr Entrance. Avoid lanes 5 and 6.
31056.7675948612,28153.0370138451,Roadwork,22/2/2018,12:09:00 AM,Roadworks on MCE (towards AYE) at Marina Coastal Dr Entrance. Marina Coastal Dr Entrance closed.
30977.4498561397,28125.4279679342,Roadwork,22/2/2018,12:05:00 AM,Roadworks on MCE (towards AYE) before Marina Coastal Dr Entrance. Avoid lane 1.
20915.2982643304,37248.1479590487,Roadwork,22/2/2018,12:02:00 AM,Roadworks on Upper Bukit Timah Road (towards City) after Hillview Road
30295.0769721598,42171.5699450855,Roadwork,21/2/2018,11:57:00 PM,Roadworks on SLE (towards CTE) before TPE Exit. Avoid lanes 1 and 2.
30219.718494579,33491.3910155505,Roadwork,21/2/2018,11:56:00 PM,Roadworks on CTE (towards AYE) at Moulmein Rd Exit.
30797.4145065924,36786.9410261651,Roadwork,21/2/2018,11:53:00 PM,Roadworks on CTE (towards AYE) before Braddell Rd/Lor Chuan Exit. Avoid lane 6.
29563.4865203988,33179.038967602,Roadwork,21/2/2018,11:51:00 PM,Roadworks on CTE (towards AYE) before Bukit Timah Rd Exit. Avoid lane 4.
31221.8275801641,34742.3400398311,Roadwork,21/2/2018,11:49:00 PM,Roadworks on PIE (towards Changi Airport) after CTE. Avoid lane 1.
28785.4334886913,29256.0099524296,Roadwork,21/2/2018,11:46:00 PM,Roadworks on Eu Tong Sen Street (towards Park Crescent) after New Bridge Road.
35686.8430464278,34165.2109642635,Roadwork,21/2/2018,11:43:00 PM,Roadworks on PIE (towards Tuas) after Jalan Eunos. Avoid lane 3.
30776.7934568614,40996.5309756703,Roadwork,21/2/2018,11:41:00 PM,Roadworks on CTE (towards AYE) before AMK Ave 5 Exit.
39175.305516835,32271.6700276179,Accident,21/2/2018,11:41:00 PM,Accident on ECP (towards City) at Bedok South Ave 1 Entrance.
32740.6766156573,30786.8240364345,Roadwork,21/2/2018,11:33:00 PM,Roadworks on MCE (towards KPE) after ECP (Changi) Exit.
32836.0193382398,37171.8789527106,Roadwork,21/2/2018,11:32:00 PM,Roadworks on Upper Serangoon Road (towards City) before Serangoon Viaduct. Avoid right lane.
43474.4478500459,34133.4799573426,Roadwork,21/2/2018,11:27:00 PM,Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
24680.6108330936,31134.8299737279,Roadwork,21/2/2018,11:19:00 PM,Roadworks on Commonwealth Avenue (towards Tuas) after Stirling Walk. Avoid left lane.
32361.5248579365,36723.7890207094,Roadwork,21/2/2018,11:15:00 PM,Roadworks on Upper Serangoon Road (towards Sengkang) after Serangoon Avenue 2. Avoid right lane.
29563.4865203988,33179.038967602,Roadwork,21/2/2018,11:04:00 PM,Roadworks on CTE (towards AYE) before Bukit Timah Rd Exit.
28668.3433941939,29224.2300059814,Roadwork,21/2/2018,11:01:00 PM,Roadworks on Outram Road (towards Eu Tong Sen Street) after Second Hospital Avenue.
30817.0659105741,30440.3690474276,Roadwork,21/2/2018,11:01:00 PM,Roadworks on Raffles Boulevard (towards Temasek Avenue) after Temasek Boulevard. Avoid left lane.
29983.5819154116,30497.0699581117,Roadwork,21/2/2018,11:01:00 PM,Roadworks on North Bridge Road (towards Coleman Street) after Coleman Lane. Avoid right lane.
18200.1358898311,33664.6799564984,Roadwork,21/2/2018,10:57:00 PM,Roadworks on Jurong Town Hall Road (towards Pandan Gardens) after Teban Gardens Road.
42763.9634435324,34895.3710546675,Roadwork,21/2/2018,10:50:00 PM,Roadworks on Changi South Avenue 2 near Changi South Avenue 2/Changi South Avenue 3 Junction.
37555.4637458082,40296.1210445491,Roadwork,21/2/2018,10:49:00 PM,Roadworks on TPE (towards SLE) after Tampines Rd Exit. Avoid lane 1.
29152.2311406311,31518.9200166765,Roadwork,21/2/2018,10:39:00 PM,Roadworks on Cavenagh Road (towards CTE) after Bukit Timah Road. Avoid right lane.
19231.2682572874,41376.03899642,Roadwork,21/2/2018,10:39:00 PM,Roadworks on Woodlands Road (towards Woodlands Checkpoint) after KJE. Avoid left lane.
19005.4686430525,33763.3790219604,Roadwork,21/2/2018,10:32:00 PM,Roadworks on AYE (towards Tuas) before Jurong Town Hall Exit. Avoid lane 3.
30523.5932227956,32611.6410459632,Roadwork,21/2/2018,10:32:00 PM,Roadworks on Kitchener Road (towards Verdun Road) after Serangoon Road. Avoid left lane.
28255.4030353728,32543.7790266187,Roadwork,21/2/2018,10:30:00 PM,Roadworks on Cairnhill Road near Cairnhill Road/Scotts Road Junction.
21906.1678490109,39179.8590396274,Roadwork,21/2/2018,10:20:00 PM,Roadworks on BKE (towards PIE) before Dairy Farm Rd Exit. Avoid lane 4.
40061.5196744736,35470.2109894108,Roadwork,21/2/2018,10:18:00 PM,Roadworks on PIE (towards Tuas) after Tampines. Avoid lane 3.
25239.3804520181,35511.2110119106,Roadwork,21/2/2018,10:13:00 PM,Roadworks on PIE (towards Changi Airport) after Eng Neo Ave. Avoid lane 2.
29269.4235836212,28344.2399578811,Roadwork,21/2/2018,9:51:00 PM,Roadworks on AYE (towards Tuas) after Keppel Rd exit. Avoid lane 1.
34910.0688569981,35628.6800480742,Roadwork,21/2/2018,9:43:00 PM,Roadworks on Hougang Avenue 3 (towards Hougang) after Airport Road. Avoid left lane.
29664.1969770237,28752.5389752326,Roadwork,21/2/2018,9:43:00 PM,Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.
35679.5335834011,31256.7110421001,Roadwork,21/2/2018,9:39:00 PM,Roadworks on ECP (towards Changi Airport) before Still Rd Sth Exit. Avoid lane 1.
37173.2215043174,32138.1889641948,Roadwork,21/2/2018,9:38:00 PM,Roadworks on Marine Parade Road (towards Telok Kurau Road) after Marine Terrace. Avoid left lane.
21186.2811434237,32561.0289728345,Roadwork,21/2/2018,9:37:00 PM,Roadworks on Clementi Road (towards Dover Road) after Commonwealth Avenue West. Avoid right lane.
27878.7742522791,34224.6289857339,Roadwork,21/2/2018,9:34:00 PM,Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 1.
20295.1965734846,34858.6289727069,Roadwork,21/2/2018,9:31:00 PM,Roadworks on PIE (towards Tuas) at Clementi Ave 6 Entrance.
24361.5425047659,44540.6089539925,Roadwork,21/2/2018,9:30:00 PM,Roadworks on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 3.
27218.6574459327,33934.1210273717,Roadwork,21/2/2018,9:29:00 PM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
26450.3899190455,41788.0589777181,Roadwork,21/2/2018,9:25:00 PM,Roadworks on SLE (towards CTE) after Upper Thomson Rd Exit. Avoid lane 3.
30182.1815605037,36136.1909492301,Roadwork,21/2/2018,9:20:00 PM,Roadworks on Lorong 6 Toa Payoh (towards Braddell Road). Avoid left lane.
16410.6941819723,32735.8910031865,Roadwork,21/2/2018,9:17:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Penjuru Road. Avoid left lane.
19169.6219223389,41905.0899875075,Roadwork,21/2/2018,9:15:00 PM,Roadworks on Woodlands Road (towards Woodlands Checkpoint) after KJE. Avoid left lane.
27051.9722482416,41649.4099573142,Roadwork,21/2/2018,9:11:00 PM,Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 1.
31232.437075934,30594.9610033931,Vehicle breakdown,21/2/2018,8:51:00 PM,Vehicle breakdown on ECP (towards Changi Airport) before Ophir Rd Entrance.
14150.9119229444,32917.1290166422,Roadwork,21/2/2018,8:51:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Jurong Pier Road. Avoid right lane.
18032.2430179107,31788.5289575044,Roadwork,21/2/2018,8:49:00 PM,Roadworks on Jalan Buroh (towards City) after Penjuru Road. Avoid right lane.
14543.6696552533,32954.7500503866,Roadwork,21/2/2018,8:48:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Pier Road. Avoid left lane.
16732.8662331168,32654.2600241839,Roadwork,21/2/2018,8:47:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Penjuru Road. Avoid right lane.
14010.4416787057,32934.1210519844,Roadwork,21/2/2018,8:47:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Jurong Pier Road. Avoid left lane.
22119.2247952101,29631.0610094875,Roadwork,21/2/2018,8:45:00 PM,Roadworks on West Coast Highway (towards City) after Clementi Road. Avoid right lane.
34402.2589776502,36423.7300230308,Roadwork,21/2/2018,8:44:00 PM,Roadworks on Hougang Avenue 3 (towards Defu Avenue 1) after Bartley Road East.
29008.4545112025,28329.8689516269,Roadwork,21/2/2018,8:42:00 PM,Roadworks on Keppel Road (towards Tuas) after Shenton Way.
15196.5240721043,32982.4690249871,Roadwork,21/2/2018,8:42:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Pier Road.
39809.516500898,34154.5119477314,Roadwork,21/2/2018,8:39:00 PM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Avenue 3. Avoid right lane.
33019.0441460658,33566.5509491088,Accident,21/2/2018,8:35:00 PM,Accident on PIE (towards Tuas) after KPE Exit.
21661.0315802209,35765.5200029769,Roadwork,21/2/2018,8:19:00 PM,Roadworks on Upper Bukit Timah Road (towards Jalan Jurong Kechil) after Bukit Timah Avenue.
42807.0415776986,34936.0119647848,Roadwork,21/2/2018,8:18:00 PM,Roadworks on Changi South Avenue 3 (towards Changi Business Park Avenue 3) after Changi South Avenue 2. Avoid left lane.
34517.0787150344,33966.9610178082,Roadwork,21/2/2018,8:18:00 PM,Roadworks on PIE (towards Changi Airport) at Paya Lebar Rd Entrance.
26584.5639429465,40968.0900278334,Accident,21/2/2018,7:56:00 PM,Accident on Upper Thomson Road (towards Newton) after SLE.
43343.5824870547,35907.8590408397,Vehicle breakdown,21/2/2018,7:22:00 PM,Vehicle breakdown on PIE (towards Changi Airport) after TPE.
18131.6036370736,33984.1800105492,Vehicle breakdown,21/2/2018,7:21:00 PM,Vehicle breakdown on AYE (towards MCE) after Jurong Town Hall Exit.
36093.1318572287,31402.6189664606,Vehicle breakdown,21/2/2018,7:14:00 PM,Vehicle breakdown on ECP (towards Changi Airport) before Still Rd Sth Exit.
33077.037124059,33585.0899988609,Vehicle breakdown,21/2/2018,6:38:00 PM,Vehicle breakdown on PIE (towards Changi Airport) after Kallang.
28485.8572404781,29733.9200168324,Heavy Traffic,21/2/2018,6:34:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
21643.829087327,31530.1090540575,Vehicle breakdown,21/2/2018,6:18:00 PM,Vehicle breakdown on AYE (towards Tuas) after Clementi Rd Exit.
37254.6839288075,40383.8010057841,Heavy Traffic,21/2/2018,6:17:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.
22794.6067234341,30666.7699688466,Vehicle breakdown,21/2/2018,6:15:00 PM,Vehicle breakdown on AYE (towards Tuas) before Buona Vista exit.
39922.1665292054,32550.8810113223,Vehicle breakdown,21/2/2018,6:12:00 PM,Vehicle breakdown on ECP (towards City) after East Coast Park Carpark F3 Exit.
